set_id,x,y,touched,touch_time,n,density,regularity,clustering,arrangement,error_rate
set_143,0.4575335477274276,0.70004632634564,0,,24,0.5,0.5,1.0,circle,2.2857142857142856
set_143,0.4482239552867872,0.27887706607129065,0,,24,0.5,0.5,1.0,circle,2.2857142857142856
set_144,0.25,0.5,1,0.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.3040458776235328,0.5,1,1.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.32159014054234114,0.5,1,2.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.3348334412389799,0.5,1,3.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.36122327537392285,0.5,1,4.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.4089609346890756,0.5,1,5.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.46626827947831595,0.5,1,6.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.4762374061754633,0.5,1,7.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.5338542741912706,0.5,1,8.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.5417604906521232,0.5,1,9.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.5533343986770523,0.5,1,10.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.5873229892574214,0.5,1,11.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.6231819577619053,0.5,1,12.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.6371430642466274,0.5,1,13.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.6735178171136331,0.5,1,14.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.6936220105428923,0.5,1,15.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.7064503394910545,0.5,1,16.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.7209380728089374,0.5,1,17.0,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.36918916341508184,0.5,0,,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.4183434480281143,0.5,0,,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.5614602211518207,0.5,0,,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.6446232581132378,0.5,0,,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.7250513453589146,0.5,0,,24,0.5,0.75,0.0,line,2.6666666666666665
set_144,0.75,0.5,0,,24,0.5,0.75,0.0,line,2.6666666666666665
set_145,0.2899300155706828,0.75,1,0.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.33217373801559247,0.6090046697424041,1,1.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.373217333277245,0.5777910972925663,1,2.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.3671831183508353,0.5028686411335268,1,3.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.4515004640117767,0.5775951886011081,1,4.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.44300746908370575,0.6956577756451847,1,5.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.5423259230776146,0.6857776576619001,1,6.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.5530369678888258,0.6039750077881968,1,7.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.49348842751830213,0.4907377040614073,1,8.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.5437171326949688,0.48568179181968757,1,9.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.455013298603713,0.4317219941890788,1,10.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.35523046419198123,0.4316531268464301,1,11.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.4575395571343501,0.3672251208646921,1,12.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.2957569734152794,0.43030891975919083,1,13.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.45592284261166,0.3006145868466112,1,14.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.25,0.25509366191777905,1,15.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.6509271633338999,0.3001031496439492,1,16.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.6498315519220741,0.454846784607281,1,17.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.7218031865909,0.47143648216095224,1,18.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.7433106675567351,0.48175483357146387,1,19.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.675009626343376,0.5862524802110711,1,20.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.6935825632352816,0.693043668861327,1,21.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.75,0.25,1,22.0,24,0.5,0.75,0.0,grid,2.0869565217391304
set_145,0.44816577484082015,0.7017566214504996,0,,24,0.5,0.75,0.0,grid,2.0869565217391304
set_146,0.3172761906614433,0.7184724172312593,1,0.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.28902344501143834,0.6661059579584604,1,1.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.2999527220595558,0.5699742859124692,1,2.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.35071292123199616,0.4809959083909578,1,3.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.25,0.43607029759296634,1,4.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.2628769876021798,0.3532169540471075,1,5.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.31435762803311146,0.3083387139381871,1,6.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.5189376364671721,0.3312987911218088,1,7.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.528578161857634,0.3049008170341528,1,8.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.6044899447104342,0.2996419177222819,1,9.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.7028167031279888,0.32136500785963795,1,10.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.7109739122056457,0.44031329945395836,1,11.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.7258626762493102,0.473096218067276,1,12.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.7488532362140954,0.5922953852078061,1,13.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.75,0.6305201724810725,1,14.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.6319847072603555,0.6096744237613732,1,15.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.6450170030587367,0.7196743733036429,1,16.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.6398227521595725,0.7479884377350506,1,17.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.4699783777538781,0.7374006788579162,1,18.0,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.5931212529303564,0.75,0,,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.32399041834231607,0.5779238218115568,0,,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.3202174884124453,0.27225388380252175,0,,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.48827797167873216,0.25,0,,24,0.5,0.75,0.0,circle,2.526315789473684
set_146,0.7050768607139135,0.4996021563579496,0,,24,0.5,0.75,0.0,circle,2.526315789473684
set_147,0.25,0.5,1,0.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.283721350411381,0.5,1,1.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.2866025917039386,0.5,1,2.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.3470388283727594,0.5,1,3.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.35791706630146425,0.5,1,4.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.37549508946907467,0.5,1,5.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.39857992501643785,0.5,1,6.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.4272559706565824,0.5,1,7.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.522064745833604,0.5,1,8.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.5227167537824877,0.5,1,9.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.5450398798931191,0.5,1,10.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.5673147544430642,0.5,1,11.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.5726565600935715,0.5,1,12.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.57625741458009,0.5,1,13.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.6129279697846728,0.5,1,14.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.7160926090140501,0.5,1,15.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.7300420799737812,0.5,1,16.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.7338289010562418,0.5,1,17.0,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.3026415762399179,0.5,0,,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.4447367343385792,0.5,0,,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.5773090210894953,0.5,0,,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.5975023057423902,0.5,0,,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.7402761507905096,0.5,0,,24,0.5,0.75,0.5,line,2.6666666666666665
set_147,0.75,0.5,0,,24,0.5,0.75,0.5,line,2.6666666666666665
set_148,0.26722328901146386,0.7170273054943065,1,0.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.303931356547184,0.6557572116534451,1,1.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.30996837354768064,0.5711286333826076,1,2.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.4428970342512203,0.5426001254912756,1,3.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.47259490652800956,0.5891123899677546,1,4.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.4883370618720806,0.5952195554633612,1,5.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.4961757322060342,0.5188344550620525,1,6.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.4788390775730883,0.6688982426931251,1,7.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.6422302787107501,0.5649695241695921,1,8.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.6425206637241263,0.5672404424166602,1,9.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.6191869788888718,0.75,1,10.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.7420836271150316,0.3421685119238612,1,11.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.75,0.29096017406010277,1,12.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.5274938172533545,0.2859396353319939,1,13.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.5206330172002679,0.265799700113061,1,14.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.3498191051796755,0.3093424431935715,1,15.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.3111152530079276,0.3044102808889145,1,16.0,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.25,0.6458906497803554,0,,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.5438368375702378,0.573630081145025,0,,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.2888489167543015,0.3113186154550205,0,,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.5229195067391035,0.25,0,,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.5395927596495139,0.6707376637375564,0,,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.6254136411573157,0.6447171283716577,0,,24,0.5,0.75,0.5,grid,2.823529411764706
set_148,0.4675021779614631,0.2799600336162202,0,,24,0.5,0.75,0.5,grid,2.823529411764706
set_149,0.4106645397894883,0.7240889555171616,1,0.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.4280898832251666,0.7165919974640015,1,1.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.4450673405483978,0.75,1,2.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.6222667115118441,0.7007217216394238,1,3.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.634677885047165,0.6586763428089213,1,4.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.6527559132875033,0.6761318127794795,1,5.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.75,0.5554437507672614,1,6.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.7331983958090174,0.4462851496101842,1,7.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.6948998596355781,0.34638063007294995,1,8.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.6901735981314753,0.3405849919885208,1,9.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.6581269068879512,0.316540182704556,1,10.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.680417613333546,0.25918433079625247,1,11.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.5189972782544565,0.28962454368338075,1,12.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.49720095563790945,0.26085749770639144,1,13.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.47045580842402257,0.2639757704090652,1,14.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.3562563279585642,0.43149379300105917,1,15.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.3108399592072724,0.38100858479587424,1,16.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.31195118742431116,0.4666575501763133,1,17.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.28697703066941466,0.4805231252527693,1,18.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.25476105313428987,0.5292650189790965,1,19.0,24,0.5,0.75,0.5,circle,2.4
set_149,0.6987108590991966,0.6540000633069729,0,,24,0.5,0.75,0.5,circle,2.4
set_149,0.4803434885427169,0.7418807456833785,0,,24,0.5,0.75,0.5,circle,2.4
set_149,0.25,0.541684233167731,0,,24,0.5,0.75,0.5,circle,2.4
set_149,0.45073661844379576,0.25,0,,24,0.5,0.75,0.5,circle,2.4
set_150,0.25,0.5,1,0.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.2696590475057766,0.5,1,1.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.31521442499796265,0.5,1,2.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.34437696394152206,0.5,1,3.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.36025299105718067,0.5,1,4.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.4082925421163587,0.5,1,5.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.46251024521017636,0.5,1,6.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.46251024521017636,0.5,1,7.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.47425557180047984,0.5,1,8.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.5014361261405522,0.5,1,9.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.5410682433645151,0.5,1,10.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.5796341432133787,0.5,1,11.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.5796341432133787,0.5,1,12.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.5916354438804377,0.5,1,13.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.6333016955187614,0.5,1,14.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.6470300499436814,0.5,1,15.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.6731701151577416,0.5,1,16.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.6842978241316198,0.5,1,17.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.75,0.5,1,18.0,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.36025299105718067,0.5,0,,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.5014361261405522,0.5,0,,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.5916354438804377,0.5,0,,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.5916354438804377,0.5,0,,24,0.5,0.75,1.0,line,2.526315789473684
set_150,0.6731701151577416,0.5,0,,24,0.5,0.75,1.0,line,2.526315789473684
set_151,0.35445452488283946,0.6196814852131798,1,0.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.39751697259891533,0.5814741327545083,1,1.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.384118843211135,0.5590759485948991,1,2.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.5017568308751295,0.6548231095659682,1,3.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.538651327618539,0.6774624008968754,1,4.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.6035784174390532,0.5381735652954505,1,5.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.5627299817647791,0.46430971583188685,1,6.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.4629568324024589,0.4502843785537164,1,7.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.41594849789361055,0.42667195957384085,1,8.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.3864613224889496,0.40149935815758186,1,9.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.32194964839531537,0.3751809386412762,1,10.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.26863191264016556,0.4914606465452271,1,11.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.25,0.32952161945158853,1,12.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.4941986629806755,0.32585805856631744,1,13.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.573641610926555,0.2955865911651736,1,14.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.6154079687746744,0.32200830494431015,1,15.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.6637961100498968,0.3537252100742675,1,16.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.75,0.25,1,17.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.7165349110336441,0.621950030624483,1,18.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.7053828441641672,0.75,1,19.0,24,0.5,0.75,1.0,grid,2.4
set_151,0.6915514528671083,0.3506794962223012,0,,24,0.5,0.75,1.0,grid,2.4
set_151,0.3868185038463219,0.5354677536465029,0,,24,0.5,0.75,1.0,grid,2.4
set_151,0.3249196027543215,0.564335652232017,0,,24,0.5,0.75,1.0,grid,2.4
set_151,0.6154079687746744,0.32200830494431015,0,,24,0.5,0.75,1.0,grid,2.4
set_152,0.3995790925602515,0.7327847776071521,1,0.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.4326430757563868,0.722671390223071,1,1.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.539545035056864,0.6754555306758542,1,2.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.5661468891910022,0.6921125492967972,1,3.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.5714042979585665,0.75,1,4.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.6497248410993528,0.6745224964759146,1,5.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.6888523248854868,0.6313498032337619,1,6.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.7171102093295119,0.614183218210109,1,7.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.6943716304452558,0.47269522267966146,1,8.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.6943716304452558,0.47269522267966146,1,9.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.75,0.4394667002071851,1,10.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.6577076606883123,0.26937421874990963,1,11.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.6577076606883123,0.26937421874990963,1,12.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.5753598642535278,0.275425891534564,1,13.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.4688003997545217,0.3184465364595412,1,14.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.38789176663820435,0.25,1,15.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.28728220651324754,0.3599860332638428,1,16.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.28728220651324754,0.3599860332638428,1,17.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.29440879282698307,0.5015272201096843,1,18.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.3239448558284998,0.5882254342691997,1,19.0,24,0.5,0.75,1.0,circle,2.4
set_152,0.7171102093295119,0.614183218210109,0,,24,0.5,0.75,1.0,circle,2.4
set_152,0.2940989906425529,0.5915321607379074,0,,24,0.5,0.75,1.0,circle,2.4
set_152,0.25,0.38541203729560947,0,,24,0.5,0.75,1.0,circle,2.4
set_152,0.7255901057696348,0.39301965362639935,0,,24,0.5,0.75,1.0,circle,2.4
set_153,0.25,0.5,1,0.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.2717391304347826,0.5,1,1.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.2934782608695652,0.5,1,2.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.31521739130434784,0.5,1,3.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.33695652173913043,0.5,1,4.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.358695652173913,0.5,1,5.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.3804347826086957,0.5,1,6.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.40217391304347827,0.5,1,7.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.42391304347826086,0.5,1,8.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.44565217391304346,0.5,1,9.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.46739130434782605,0.5,1,10.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.4891304347826087,0.5,1,11.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.5108695652173914,0.5,1,12.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.5326086956521738,0.5,1,13.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.5543478260869565,0.5,1,14.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.5760869565217391,0.5,1,15.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.5978260869565217,0.5,1,16.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.6195652173913043,0.5,1,17.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.6413043478260869,0.5,1,18.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.6630434782608696,0.5,1,19.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.6847826086956521,0.5,1,20.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.7065217391304348,0.5,1,21.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.7282608695652174,0.5,1,22.0,24,0.5,1.0,0.0,line,2.0869565217391304
set_153,0.75,0.5,0,,24,0.5,1.0,0.0,line,2.0869565217391304
set_154,0.25,0.75,1,0.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.375,0.75,1,1.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.375,0.625,1,2.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.25,0.625,1,3.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.25,0.5,1,4.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.25,0.375,1,5.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.375,0.375,1,6.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.5,0.375,1,7.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.5,0.5,1,8.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.5,0.625,1,9.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.5,0.75,1,10.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.625,0.75,1,11.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.625,0.625,1,12.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.625,0.5,1,13.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.625,0.375,1,14.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.75,0.5,1,15.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.75,0.375,1,16.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.75,0.625,1,17.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.75,0.75,1,18.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.75,0.25,1,19.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.625,0.25,1,20.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.5,0.25,1,21.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.375,0.25,1,22.0,24,0.5,1.0,0.0,grid,2.0
set_154,0.25,0.25,1,23.0,24,0.5,1.0,0.0,grid,2.0
set_155,0.32322330470336313,0.6767766952966369,1,0.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.2834936490538904,0.6250000000000001,1,1.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.25851854342773295,0.5647047612756302,1,2.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.25,0.5,1,3.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.2585185434277329,0.4352952387243699,1,4.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.2834936490538903,0.37500000000000006,1,5.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.323223304703363,0.32322330470336325,1,6.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.3749999999999999,0.2834936490538904,1,7.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.4352952387243696,0.25851854342773295,1,8.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.49999999999999994,0.25,1,9.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.5647047612756301,0.2585185434277329,1,10.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.6249999999999998,0.28349364905389024,1,11.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.6767766952966369,0.3232233047033631,1,12.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.7165063509461096,0.3749999999999999,1,13.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.741481456572267,0.4352952387243696,1,14.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.75,0.5,1,15.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.741481456572267,0.5647047612756302,1,16.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.7165063509461097,0.625,1,17.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.6767766952966369,0.6767766952966369,1,18.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.625,0.7165063509461096,1,19.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.5647047612756302,0.741481456572267,1,20.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.5,0.75,1,21.0,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.4352952387243698,0.741481456572267,0,,24,0.5,1.0,0.0,circle,2.1818181818181817
set_155,0.37500000000000006,0.7165063509461097,0,,24,0.5,1.0,0.0,circle,2.1818181818181817
set_156,0.25,0.5,1,0.0,24,0.5,1.0,0.5,line,2.0869565217391304
